Cod Registro;0001 Ceramica a mano;Peso 0001;0002 Barniz Negro;Peso 0002;0003 Ceramica Pintada;Peso 003;0004 Ceramica Gris;Peso 004;0005 Ceramica de Cocina;Peso 0005;0006 Ceramica Comun;Peso 0006;0007 Mortero;Peso 0007;0008 Fusayola;Peso 0008;0009 Campaniense;Peso 0009;0010 T.S. Italica;Peso 0010;0011 Marmorata;Peso 0011;0012 T.S. Sudgalica;Peso 0012;0013 T.S. Hispanica;Peso 0013;0014 T.S. Africana;Peso 0014;0015 T.S. Meridional;Peso 0015;0016 Paredes finas;Peso 0016;0017 Cascara de huevo;Peso 0017;0018 Paleocristiana;Peso 0018;0019 Vidriada;Peso 0019;0020 Lucernas;Peso 0020;0021 Anforas;Peso 0021;0022 T.S. Aretina;Peso 0022;0023 T.S. Focense;Peso 0023;0024 T.S. Hispanica tardia;Peso 0024;0025 Lucente;Peso 0025;0026 Terracota;Peso 0026;0098 Otras ceramicas;Peso 0098;0099 Residuos;Peso 0099;0101 Tagula;Peso 0101;0102 Ambrice;Peso 0102;0103 ladrillo;Peso 0103;0104 Adobe;Peso 0104;0105 Cornisa;Peso 0105;0106 Revestimiento;Peso 0106;0107 Estuco;Peso 0107;0108 Pavimento;Peso 0108;0109 Sillar;Peso 0109;0110 Basa;Peso 0110;0111 Fuste;Peso 0111;0112 Capitel;Peso 0112;0113 Arquitrabe;Peso 0113;0114 Friso;Peso 0114;0115 Losa;Peso 0115;0116 Pintura mural;Peso 0116;0117 Muro;Peso 0117;Codigo_estrato;X1;Y1;X2;Y2;X3;Y3;X4;Y4;Z1;Z2;Z3;Z4;Nivel;
="0012002570";2;27,60;0;0,00;11;68,50;0;0,00;4;24,40;7;45,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;2,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000203";445270.7;4209947.75;445271.3;4209948.2;445271.69;4209947.26;445270.75;4209946.85;317.1;317.07;317.06;317.1;="01";
="0012002577";0;0,00;0;0,00;0;0,00;0;0,00;3;46,20;3;46,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;13,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000176";445164.21;4209864.93;445159.56;4209866.09;445161.59;4209871.21;445165.17;4209870.66;313.23;313.29;313.34;313.12;="03";
="0012002578";22;337,90;0;0,00;12;92,70;5;72,20;19;378,60;63;720,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;3,30;0;0,00;0;0,00;0;0,00;2;5,10;0;0,00;0;0,00;0;0,00;1;13,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;139;400,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000204";;;;;;;;;;;;;="0";
="0012002579";22;386,00;0;0,00;15;146,30;0;0,00;18;428,80;21;492,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;5,70;0;0,00;2;23,20;0;0,00;0;0,00;0;0,00;0;0,00;1;4,60;2;179,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;84;113,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000205";445160.6;4209870.74;445161.06;4209870.21;445161.53;4209865.24;445159.6;4209866.04;313.33;313.32;313.24;313.16;="05";
="0012002592";6;36,60;0;0,00;17;84,60;0;0,00;19;423,70;54;637,10;0;0,00;0;0,00;2;6,40;0;0,00;0;0,00;0;0,00;4;17,00;1;2,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;4,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;12,80;24;49,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000202";445269.4;4209948.31;445269.81;4209948.46;445270.4;4209946.77;445270;4209946.62;317.2;317.15;317.18;317.21;="00";
="0012002610";17;389,80;0;0,00;13;128,60;0;0,00;20;52,00;40;800,00;0;0,00;0;0,00;2;6,80;0;0,00;0;0,00;0;0,00;1;3,10;0;0,00;1;8,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;96;315,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000156";445164.21;4209864.93;445159.56;4209866.09;445161.59;4209871.21;445165.17;4209870.66;313.23;313.29;313.34;313.12;="03";
="0012002619";25;480,00;0;0,00;18;158,00;0;0,00;23;338,00;38;593,00;2;24,00;0;0,00;1;3,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;177;564,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000207";445165.51;4209870.76;445164.2;4209884.92;445159.27;4209865.53;445160.52;4209871.38;313.07;313.13;313.06;313.07;="14";
="0012002621";7;118,30;0;0,00;7;46,50;2;9,10;7;94,40;7;66,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;39;126,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000206";445162.03;4209840.83;445161.91;4209840.37;445160.02;4209840.64;445160.06;4209841.18;313.34;313.3;313.18;313.25;="00";
="0012002636";2;23,80;0;0,00;6;57,10;1;11,50;4;55,80;13;228,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;8;17,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000208";445162.03;4209840.83;445161.91;4209840.37;445160.02;4209840.64;445160.06;4209841.18;315.24;313.2;313.14;313.11;="01";
="0012002643";1;5,00;0;0,00;12;10,10;0;0,00;8;15,80;35;379,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;2,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;41;151,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000212";445264.23;4209958.18;445266.89;4209959.2;445267.36;4209958.1;445264.69;4209957.1;318.12;318.12;318.16;318.12;="00";
="0012002645";0;0,00;0;0,00;1;12,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;26,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000212";445264.23;4209958.18;445266.89;4209959.2;445267.36;4209958.1;445264.69;4209957.1;318.12;318.12;318.16;318.12;="00";
="0012002651";3;29,80;0;0,00;16;114,90;3;19,50;47;680,00;151;2575,00;2;17,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;9,00;0;0,00;18;160,90;0;0,00;0;0,00;0;0,00;0;0,00;1;5,20;4;418,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;676;2485,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000213";445166.86;4209839.83;445166.42;4209837.87;445165.48;4209838.05;445165.91;4209840.03;314.37;314.33;314.33;314.36;="00";
="0012002653";0;0,00;0;0,00;13;126,60;4;27,20;10;234,10;107;1660,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;7,90;0;0,00;0;0,00;0;0,00;3;21,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000178";445266.37;4209955.27;445268.1;4209956.14;445271.12;4209949.09;445269.22;4209948.36;318.38;318.4;318.27;318.23;="01";
="0012002675";1;13,90;0;0,00;9;106,60;0;0,00;3;14,10;25;366,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;13,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;21;51,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000212";445264.23;4209958.18;445266.89;4209959.2;445267.36;4209958.1;445264.69;4209957.1;317.92;317.92;317.94;317.99;="01";
="0012002681";121;1895,00;0;0,00;31;298,00;2;17,00;6;44,00;115;1325,00;1;6,00;1;37,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;4,00;2;5,00;0;0,00;0;0,00;0;0,00;3;9,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;11,70;81;510,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000216";445164.21;4209864.93;445159.56;4209866.09;445161.59;4209821.21;445165.17;4209870.66;313.31;313.26;313.21;313.16;="01";
="0012002683";3;79,40;0;0,00;25;197,30;8;102,00;49;643,00;121;1444,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;6,00;0;0,00;36;460,00;0;0,00;0;0,00;0;0,00;0;0,00;3;15,30;1;56,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;34;65,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000214";445166.65;4209839.32;445166.33;4209837.9;445165.46;4209838.12;445165.76;4209839.27;313.84;313.83;313.87;313.81;="00";
="0012002697";0;0,00;0;0,00;5;35,40;0;0,00;4;54,90;8;190,80;0;0,00;0;0,00;0;0,00;2;3,90;0;0,00;0;0,00;0;0,00;0;0,00;1;3,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;21,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;26;83,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000218";445166.19;4209839.93;445165.99;4209839.23;445165.68;4209839.11;445165.41;4209839.98;313.83;313.76;313.73;313.81;="00";
="0012002706";15;321,00;0;0,00;19;211,40;2;13,20;22;395,00;34;755,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;11,80;0;0,00;0;0,00;1;2,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;208;885,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000219";445166.86;4209839.83;445166.42;4209837.87;445165.48;4209838.05;445165.91;4209840.03;313.91;313.59;313.23;313.62;="01";
="0012002725";1;22,70;1;2,90;9;42,20;0;0,00;2;62,20;14;422,90;1;31,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;20,80;0;0,00;0;0,00;0;0,00;2;35,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;37;121,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000212";445264.23;4209958.18;445266.89;4209959.2;445267.36;4209958.1;445264.69;4209957.1;317.83;317.8;317.84;317.85;="02";
="0012002732";39;422,00;1;1,40;26;122,60;0;0,00;26;289,00;174;2251,00;0;0,00;0;0,00;1;1,50;0;0,00;0;0,00;1;0,70;7;18,30;0;0,00;10;73,90;1;1,00;0;0,00;0;0,00;0;0,00;3;3,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;3,30;125;239,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000204";445160.3;4209868.78;445163.72;4209867.58;445162.89;4209865.1;445159.56;4209865.54;313.06;313.04;313.09;313.03;="01";
="0012002736";2;22,10;1;1,70;12;107,80;0;0,00;28;459,00;112;1811,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;22,50;0;0,00;13;88,70;0;0,00;0;0,00;0;0,00;1;11,30;3;29,50;2;39,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;10;46,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000223";445168.25;4209841.59;445167.83;4209839.62;445165.91;4209840.03;445166.36;4209842.37;314.45;314.39;314.36;314.46;="00";
="0012002757";6;180,70;0;0,00;5;58,60;0;0,00;1;11,30;9;122,40;1;16,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;171,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;24;108,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000200";445160.6;4209870.74;445161.06;4209870.21;445161.53;4209865.24;445159.6;4209866.04;313.19;313.38;313.11;313.09;="04";
="0012002759";1;9,20;0;0,00;4;31,50;1;9,00;4;75,30;25;357,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;18,20;0;0,00;2;8,60;1;4,80;0;0,00;0;0,00;1;52,00;1;9,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;51;199,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000220";445266.97;4209953.89;445268.74;4209954.6;445269.07;4209953.76;445267.34;4209953.07;318.19;318.17;318.14;318.17;="00";
="0012002782";0;0,00;0;0,00;2;11,80;1;10,00;6;74,80;25;360,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;93;363,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000069";445166.32;4209874.08;445165.57;4209870.74;445165.26;4209870.76;445166.08;4209874.06;315.56;315.4;315.4;315.56;="01";
="0012002787";4;110,30;1;3,30;39;290,00;0;0,00;10;184,20;67;443,40;0;0,00;0;0,00;1;1,30;0;0,00;0;0,00;0;0,00;1;1,50;0;0,00;0;0,00;1;1,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;31;52,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000221";445264.23;4209958.18;445266.89;4209959.2;445267.36;4209958.1;445264.69;4209957.1;317.74;317.77;317.7;317.75;="03";
="0012002802";0;0,00;0;0,00;1;10,00;0;0,00;2;25,00;18;310,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;190;815,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000233";445166.32;4209874.08;445165.57;4209870.74;445165.26;4209870.76;445166.08;4209874.06;315.45;315.27;315.25;315.42;="02";
="0012002809";0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;49,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;7,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000223";445168.25;4209841.59;445167.83;4209839.62;445165.91;4209840.03;445166.36;4209842.37;314.45;314.39;314.36;314.46;="00";
="0012002812";0;0,00;0;0,00;25;178,80;5;18,60;8;92,40;146;1295,80;1;45,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;11,30;0;0,00;1;1,30;0;0,00;2;1,40;0;0,00;1;4,00;0;0,00;1;163,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000222";445266.97;4209953.89;445268.74;4209954.6;445269.07;4209953.76;445267.34;4209953.07;317.92;317.92;317.93;317.96;="01";
="0012002831";0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;3,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000172";445133.47;4209855.77;445135.45;4209855.49;445135.16;4209853.51;445133.19;4209853.79;313.93;313.94;313.89;313.88;="";
="0012002832";9;233,00;0;0,00;14;153,80;0;0,00;14;297,40;51;975,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;8,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;209;970,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000224";445168.25;4209841.59;445167.83;4209839.62;445165.91;4209840.03;445166.36;4209842.37;314.24;314;313.92;314.25;="01";
="0012002840";6;945,30;0;0,00;23;189,10;1;4,50;42;698,20;90;2690,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;4,30;2;12,30;3;43,30;0;0,00;0;0,00;0;0,00;1;4,10;2;11,30;0;0,00;0;0,00;0;0,00;1;3,60;0;0,00;0;0,00;0;0,00;316;955,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000159";445268.07;4209951.21;445269.89;4209951.87;445271.11;4209949.1;445269.29;4209948.35;318.13;318.21;318.17;318.12;="00";
="0012002862";1;42,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000216";445133.47;4209855.77;445135.45;4209855.49;445135.16;4209853.51;445133.19;4209853.79;313.93;313.94;313.89;313.88;="";
="0012002863";0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;25,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000216";445133.47;4209855.77;445135.45;4209855.49;445135.16;4209853.51;445133.19;4209853.79;313.93;313.94;313.89;313.88;="";
="0012002875";13;1965,00;0;0,00;28;305,00;2;11,00;25;355,00;98;1330,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;10,30;1;11,40;6;32,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;14,80;0;0,00;0;0,00;1;7,30;0;0,00;0;0,00;0;0,00;300;860,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000216";445164.21;4209864.93;445159.56;4209866.09;445161.59;4209821.21;445165.17;4209870.66;313.31;313.26;313.21;313.16;="01";
="0012002888";2;9,30;0;0,00;11;10,30;0;0,00;3;25,70;10;78,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;28;78,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000189";445267.78;4209957.04;445271.56;4209958.61;445271.95;4209957.69;445268.15;4209956.13;318.32;318.35;318.38;318.34;="02";
="0012002893";0;0,00;0;0,00;6;32,00;0;0,00;5;120,70;19;278,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;15,80;0;0,00;1;7,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;116;350,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000178";445267.78;4209957.04;445271.56;4209958.61;445271.95;4209957.69;445268.15;4209956.13;318.4;318.44;318.51;318.4;="01";
="0012002907";3;48,20;0;0,00;7;61,30;1;3,80;23;318,80;74;1035,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;17,30;4;34,60;0;0,00;0;0,00;0;0,00;0;0,00;4;20,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;135;565,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000160";445268.68;4209949.74;445270.52;4209950.37;445270.52;4209949.09;445269.28;4209948.35;318.02;318.04;318.05;318.04;="00";
="0012002917";0;0,00;0;0,00;0;0,00;1;7,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;10;47,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000233";445166.32;4209874.08;445165.57;4209870.74;445165.26;4209870.76;445166.08;4209874.06;315.45;315.27;315.25;315.42;="02";
