Codigo_estrato;0001 Ceramica a mano;Peso 0001;0002 Barniz Negro;Peso 0002;0003 Ceramica Pintada;Peso 003;0004 Ceramica Gris;Peso 004;0005 Ceramica de Cocina;Peso 0005;0006 Ceramica Comun;Peso 0006;0007 Mortero;Peso 0007;0008 Fusayola;Peso 0008;0009 Campaniense;Peso 0009;0010 T.S. Italica;Peso 0010;0011 Marmorata;Peso 0011;0012 T.S. Sudgalica;Peso 0012;0013 T.S. Hispanica;Peso 0013;0014 T.S. Africana;Peso 0014;0015 T.S. Meridional;Peso 0015;0016 Paredes finas;Peso 0016;0017 Cascara de huevo;Peso 0017;0018 Paleocristiana;Peso 0018;0019 Vidriada;Peso 0019;0020 Lucernas;Peso 0020;0021 Anforas;Peso 0021;0022 T.S. Aretina;Peso 0022;0023 T.S. Focense;Peso 0023;0024 T.S. Hispanica tardia;Peso 0024;0025 Lucente;Peso 0025;0026 Terracota;Peso 0026;0098 Otras ceramicas;Peso 0098;0099 Residuos;Peso 0099;0101 Tagula;Peso 0101;X1;Y1;X2;Y2;X3;Y3;X4;Y4;Z1;Z2;Z3;Z4;Nivel;Peso_total;Numero_piezas
000416;22;370.0;1;3.0;30;258.0;1;12.0;26;662.0;141;3055.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;40.0;1;12.0;3;29.0;0;0.0;0;0.0;0;0.0;0;0.0;2;15.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;124;420.0;0;0.0;445161.27;4209853.51;445161;4209850.82;445159.13;4209851.11;445159.44;4209853.03;313.68;313.58;313.6;313.62;1.0;4876.0;355
000417;6;104.4;0;0.0;33;338.6;5;42.8;42;580.9;99;2265.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;42.8;0;0.0;7;39.8;0;0.0;0;0.0;0;0.0;1;5.0;2;21.0;1;330.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;188;755.0;0;0.0;445248.08;4209942.61;445250.36;4209943.29;445250.69;4209941.91;445248.71;4209941.08;317.19;317.33;317.23;317.22;0.0;4526.200000000001;389
000419;0;0.0;0;0.0;4;35.3;0;0.0;8;97.4;57;680.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;7.9;1;18.2;6;39.0;0;0.0;0;0.0;0;0.0;1;2.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;81;350.0;0;0.0;445233.98;4209970.8;445236.41;4209972.03;445237.4;4209970.45;445234.82;4209969.11;318.75;318.69;318.72;318.71;2.0;1230.4;160
00042;0;0.0;0;0.0;0;0.0;0;0.0;1;14.4;9;132.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;25.6;0;0.0;;;;;;;;;;;;;5.0;176.2;18
000420;0;0.0;0;0.0;5;47.1;0;0.0;15;448.7;30;520.0;0;0.0;0;0.0;1;4.3;0;0.0;0;0.0;1;2.9;0;0.0;1;5.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;51;215.6;0;0.0;445160.76;4209851.2;445160.75;4209850.88;445159.72;4209851.01;445160.33;4209851.24;313.29;313.3;313.32;313.28;0.0;1244.1999999999998;104
000421;5;730.0;0;0.0;27;277.3;6;79.0;49;158.0;87;1820.0;1;15.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;22.1;0;0.0;2;12.5;0;0.0;0;0.0;0;0.0;0;0.0;1;3.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;270;1250.0;0;0.0;445161.27;4209853.51;445161;4209850.82;445159.13;4209851.11;445159.44;4209853.03;313.35;313.38;313.35;313.38;2.0;4368.200000000001;450
000422;0;0.0;0;0.0;6;56.3;0;0.0;15;197.0;83;1150.0;0;0.0;0;0.0;1;3.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;57.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;346.5;0;0.0;0;0.0;0;0.0;0;0.0;1;23.7;0;0.0;34;182.4;0;0.0;445248.08;4209942.61;445250.36;4209943.29;445250.69;4209941.91;445248.71;4209941.08;317.15;316.97;316.99;317.04;1.0;2017.2000000000003;151
000424;1;6.9;0;0.0;4;45.6;0;0.0;5;73.9;17;185.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;8.8;0;0.0;0;0.0;0;0.0;0;0.0;1;5.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;39;130.5;0;0.0;445165.1;4209863.59;445166.83;4209863.29;445166.77;4209862.85;445165.02;4209863.23;313.3;313.3;313.35;313.37;1.0;456.6000000000001;70
000425;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;15.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445133.47;4209855.77;445135.45;4209855.49;445135.16;4209853.51;445133.19;4209853.79;313.93;313.94;313.89;313.88;;15.6;1
000428;0;0.0;0;0.0;4;95.3;0;0.0;2;65.4;18;423.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;5.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;6;24.0;0;0.0;445162.72;4209862.22;445164.11;4209861.88;445163.99;4209861.52;445162.65;4209861.69;314.11;314.34;314.33;314.23;1.0;614.0;31
000429;8;200.7;0;0.0;16;217.4;3;26.6;18;284.7;39;582.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;65.4;0;0.0;2;9.6;3;5.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;120;470.9;0;0.0;445161.13;4209850.41;445161.27;4209852.44;445161.04;4209851.44;445159.14;4209851.14;313.62;313.36;312.95;312.89;0.0;1863.8000000000002;211
000430;0;0.0;0;0.0;1;12.6;0;0.0;4;103.9;10;173.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.5;0;0.0;0;0.0;1;1.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;17;100.3;0;0.0;445162.72;4209862.22;445164.11;4209861.88;445163.99;4209861.52;445162.65;4209861.69;314.1;314.11;314.14;314.07;2.0;395.8;34
000431;14;118.5;0;0.0;17;146.4;0;0.0;18;604.6;101;1681.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;16.2;2;8.1;1;6.6;0;0.0;0;0.0;0;0.0;0;0.0;1;7.9;3;337.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;124;490.20000000000005;0;0.0;445162.72;4209862.22;445164.11;4209861.88;445163.99;4209861.52;445162.65;4209861.69;314.1;314.01;314.01;314.07;3.0;3417.3;283
000433;3;15.0;0;0.0;6;63.7;2;14.6;5;134.5;120;369.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;19.9;3;15.5;8;55.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;86.2;0;0.0;0;0.0;1;7.5;0;0.0;0;0.0;0;0.0;217;870.0;0;0.0;445233.98;4209970.8;445236.41;4209972.03;445237.4;4209970.45;445234.82;4209969.11;319.02;318.97;318.93;318.95;1.0;1651.4;370
000434;0;0.0;0;0.0;5;37.7;0;0.0;5;65.4;20;325.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;6.6;0;0.0;2;17.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;101.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;10;43.8;0;0.0;0;0;0;0;0;0;0;0;318.49;318.64;318.55;318.47;0.0;597.5;44
000435;0;0.0;0;0.0;6;79.5;0;0.0;8;175.3;19;293.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;9.7;1;6.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;40;152.9;0;0.0;0;0;0;0;0;0;0;0;318.57;318.51;318.51;318.49;0.0;716.4;75
000437;34;403.0;0;0.0;26;223.79999999999998;3;38.3;23;463.5;170;7870.0;2;66.4;0;0.0;0;0.0;0;0.0;0;0.0;1;4.2;1;3.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;1913.0;28;4294.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;116;540.2;0;0.0;445163.06;4209864.93;445162.97;4209864.87;445163.61;4209864.83;445162.7;4209862.76;313.71;313.8;313.71;313.71;1.0;15819.800000000001;406
000440;6;75.0;0;0.0;13;112.7;3;12.3;20;289.8;43;745.0;0;0.0;0;0.0;1;1.8;0;0.0;0;0.0;0;0.0;2;15.2;0;0.0;0;0.0;4;8.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;107;420.8;0;0.0;445163.61;4209862.75;445162.82;4209862.8;445164.51;4209864.41;445164.09;4209862.48;313.8;313.7;313.76;313.71;1.0;1681.5;199
000442;0;0.0;0;0.0;4;33.7;0;0.0;8;134.8;28;495.79999999999995;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;25.2;0;0.0;3;15.4;0;0.0;0;0.0;0;0.0;0;0.0;1;3.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;51;214.89999999999998;0;0.0;0;0;0;0;0;0;0;0;318.36;318.43;318.43;318.38;0.0;923.1999999999999;98
000443;0;0.0;0;0.0;3;33.8;0;0.0;2;50.4;3;56.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;14.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;26;61.3;0;0.0;445158.64;4209814.99;445158.57;4209844.2;445157.69;4209844.36;445157.83;4209845.18;312.91;312.95;312.79;312.82;0.0;216.39999999999998;36
000445;0;0.0;0;0.0;7;93.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;8;38.2;0;0.0;445236.84;4209971.6;445236.89;4209971.17;445236.31;4209971.21;445236.29;4209971.49;317.92;317.86;317.86;317.87;0.0;131.2;15
000447;1;14.7;0;0.0;14;129.6;2;12.9;11;172.4;35;345.5;1;7.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;22.0;0;0.0;5;20.6;0;0.0;0;0.0;0;0.0;2;11.5;0;0.0;3;206.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;78;371.7;0;0.0;445167.01;4209844.84;445166.79;4209843.86;445164.81;4209844.3;445165.03;4209845.26;314.51;312.5;314.51;314.53;1.0;1315.3000000000002;156
000450;4;56.7;0;0.0;8;54.3;2;27.0;9;126.0;19;231.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;8.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;83.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;90;260.8;0;0.0;445166.95;4209844.79;445166.78;4209843.88;445164.87;4209844.33;445165.08;4209845.22;314.32;314.17;314.2;314.24;0.0;848.0;134
000457;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;23.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445234.76;4209971.11;445235.07;4209971.33;445235.34;4209970.84;445234.97;4209970.71;318.15;318.14;318.17;318.15;1.0;23.5;1
000458;7;93.2;0;0.0;11;89.2;3;11.2;12;191.5;9;74.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;7.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445162.26;4209865.07;445163.11;4209864.95;445162.81;4209863.61;445162.09;4209863.84;313.12;313.19;313.16;313.03;1.0;467.4;43
000500;66;657.1;1;0.7;272;2375.3;27;167.9;11;144.5;340;2237.5;0;0.0;0;0.0;1;1.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;119;233.8;0;0.0;445168.27;4209842.03;445167.81;4209839.66;445166.54;4209840.14;445167.03;4209841.79;0;0;0;0;5.0;5818.2;837
000508;0;0.0;0;0.0;0;0.0;0;0.0;8;79.5;9;72.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;4.4;0;0.0;445243.55;4209945.58;445243.58;4209945.52;445244.02;4209944.5;445244.23;4209943.77;318.33;318.14;317.22;316.83;0.0;156.4;20
000513;3;32.6;0;0.0;41;340.4;0;0.0;43;420.3;383;4342.4;0;0.0;0;0.0;0;0.0;1;0.9;0;0.0;0;0.0;14;68.3;16;82.2;42;154.2;0;0.0;0;0.0;0;0.0;8;48.8;6;20.3;2;102.9;0;0.0;2;6.5;0;0.0;0;0.0;0;0.0;5;30.8;644;1787.2;0;0.0;;;;;;;;;;;;;0.0;7437.799999999999;1210
000516;10;183.5;0;0.0;15;132.3;4;52.8;64;1077.0;222;3429.0;3;49.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;8;54.2;6;44.4;11;97.8;0;0.0;0;0.0;0;0.0;3;32.4;3;17.5;1;281.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;20.1;1227;4910.0;0;0.0;445166.34;4209874.06;445169.36;4209873.6;445168.43;4209869.28;445165.38;4209869.93;315.41;315.4;315.36;315.34;1.0;10381.400000000001;1578
000517;2;12.4;0;0.0;39;344.9;3;13.0;39;757.2;476;5408.1;3;62.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;20;129.0;0;0.0;53;337.8;0;0.0;0;0.0;0;0.0;9;67.2;4;17.5;1;23.4;0;0.0;0;0.0;0;0.0;1;5.0;0;0.0;0;0.0;1326;4109.7;0;0.0;445157.02;4209870.9;445160.37;4209870.36;445159.52;4209866.35;445156.2;4209867.07;315.28;315.3;315.1;315.12;0.0;11287.5;1976
000518;23;362.3;1;10.2;51;358.0;5;64.2;40;498.8;162;2037.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;10;72.5;2;16.2;15;107.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;5.3;0;0.0;0;0.0;460;1936.1;0;0.0;445166.34;4209874.06;445169.36;4209873.6;445168.43;4209869.28;445165.38;4209869.93;315.37;315.41;315.27;315.25;2.0;5469.1;770
000520;32;565.5;0;0.0;83;841.2;7;53.0;135;2445.9;484;7555.0;1;7.0;1;14.8;1;5.0;0;0.0;0;0.0;0;0.0;10;84.10000000000001;0;0.0;16;144.5;1;2.5;0;0.0;0;0.0;1;2.1;8;47.2;0;0.0;0;0.0;0;0.0;0;0.0;1;8.4;0;0.0;1;11.6;834;2899.0;0;0.0;445251.78;4209942.37;445252.61;4209940.56;445249.56;4209939.27;445248.73;4209941.08;317.84;318.04;318.02;317.9;2.0;14686.800000000001;1616
000521;23;299.8;0;0.0;53;430.0;3;30.1;79;1106.0;492;7200.0;2;44.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;15;84.0;0;0.0;22;226.1;0;0.0;0;0.0;0;0.0;5;46.0;6;43.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1169;3740.0;0;0.0;445157.02;4209870.9;445160.37;4209870.36;445159.52;4209866.35;445156.2;4209867.07;315.09;315.14;315;315.01;1.0;13249.6;1869
000522;7;165.3;0;0.0;38;194.2;19;86.4;86;946.8;903;5917.6;1;7.1;0;0.0;3;5.1;0;0.0;0;0.0;0;0.0;23;85.0;40;152.5;56;228.8;1;1.9;0;0.0;0;0.0;6;59.2;4;19.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;372;1084.5;0;0.0;445165.18;4209868.95;445168.22;4209868.3;445167.36;4209864.34;445164.3;4209864.78;315.34;315.27;315.18;315.15;1.0;8953.400000000001;1559
000523;2;10.0;0;0.0;13;93.4;1;9.2;12;234.0;67;697.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;25.8;1;11.9;1;3.9;1;1.4;0;0.0;0;0.0;0;0.0;1;3.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.0;6;15.3;0;0.0;445252.94;4209941.9;445251.66;4209942.22;445252.57;4209940.58;445251.73;4209940.3;317.81;317.88;317.93;317.88;0.0;1107.2;111
000524;153;2214.6;1;1.8;564;4217.79;88;562.09;386;5141.59;2157;22343.59;0;0.0;0;0.0;3;13.39;1;3.2;1;1.39;1;23.2;81;585.8;22;211.60000000000002;34;237.2;27;65.3;0;0.0;1;4.89;0;0.0;15;61.4;9;656.2;0;0.0;0;0.0;0;0.0;1;25.0;0;0.0;81;115.28999999999999;855;2596.79;0;0.0;445166.34;4209874.06;445169.36;4209873.6;445168.43;4209869.28;445165.38;4209869.93;315.19;315.25;315.1;315.18;3.0;39082.10999999999;4481
000525;1;8.4;0;0.0;0;0.0;0;0.0;1;0.9;32;336.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;16.7;1;2.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;13.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;1.5;27;72.7;0;0.0;445287.02;4609977.76;445287.61;4209978;445288.33;4209976.28;445287.75;4209976.61;317.58;317.52;317.47;317.53;1.0;451.8;69
000526;6;112.5;0;0.0;23;208.5;0;0.0;42;455.7;265;4170.0;0;0.0;0;0.0;0;0.0;0;0.0;2;60.0;0;0.0;12;77.6;7;58.6;16;109.0;0;0.0;0;0.0;0;0.0;4;37.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;77;132.6;0;0.0;445158.49;4209877.73;445159.76;4209877.46;445158.92;4209871.61;445157.23;4209871.88;315.56;135.57;315.35;315.3;0.0;5422.000000000001;454
000528;30;515.0;0;0.0;66;727.6;4;37.5;105;1595.3;369;5265.0;1;19.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;45.4;2;10.5;18;221.0;2;9.9;0;0.0;0;0.0;0;0.0;11;50.2;1;1300.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;34.6;872;3090.0;0;0.0;445157.24;4209870.73;445160.32;4209870.11;445159.36;4209865.45;445156.66;4209865.86;314.93;314.94;314.8;314.86;0.0;12921.6;1490
000529;17;331.1;0;0.0;77;419.9;15;129.3;72;798.9;482;4188.9;0;0.0;0;0.0;1;2.4;0;0.0;0;0.0;0;0.0;27;176.9;17;82.22;19;111.0;13;27.3;0;0.0;0;0.0;1;2.9;3;8.7;1;73.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;13.9;125;221.4;0;0.0;445165.18;4209868.95;445168.22;4209868.3;445167.36;4209864.34;445164.3;4209864.78;315.14;315.14;315.03;315.01;2.0;6587.919999999998;873
000531;18;350.0;0;0.0;70;6408.8;2;38.5;65;917.7;292;4071.6;2;86.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;8;50.0;0;0.0;12;126.0;3;11.0;1;0.9;0;0.0;1;10.6;1;3.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;31.1;474;1356.0;0;0.0;445158.49;4209877.73;445159.76;4209877.46;445158.92;4209871.61;445157.23;4209871.88;315.25;315.32;315.16;315.17;1.0;13461.900000000001;951
000533;80;1229.0;3;6.699999999999999;254;6162.6;19;173.6;252;3710.5;1506;16963.0;3;53.1;0;0.0;2;5.8;0;0.0;1;5.4;0;0.0;68;323.5;18;99.60000000000001;52;465.3;30;81.6;0;0.0;0;0.0;0;0.0;18;145.8;11;802.9;0;0.0;0;0.0;2;30.6;0;0.0;0;0.0;19;162.2;1082;4582.6;0;0.0;445165.3;4209868.94;445165.81;4209868.77;445164.81;4209864.74;445164.4;4209864.71;314.83;314.79;314.68;314.66;0.0;35003.799999999996;3420
000536;14;220.0;0;0.0;37;230.0;0;0.0;83;1439.0;147;3026.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;13.0;0;0.0;12;71.0;3;4.0;0;0.0;0;0.0;0;0.0;6;34.0;1;116.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;162;613.0;0;0.0;445251.78;4209942.37;445252.61;4209940.56;445249.56;4209939.27;445248.73;4209941.08;317.27;317.26;317.41;317.25;5.0;5766.0;469
000537;0;0.0;1;2.2;15;97.3;0;0.0;8;48.9;39;347.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;11.8;0;0.0;1;19.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;157.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;5.5;19;38.8;0;0.0;445166.65;4209868.62;4451667.08;4209868.4;445165.93;4209867.29;445165.51;4209867.86;314.97;314.96;314.91;314.92;0.0;729.2;89
000538;13;138.1;0;0.0;16;148.3;2;18.7;26;403.5;97;973.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;93.0;4;14.1;9;76.2;2;2.9;0;0.0;0;0.0;0;0.0;4;17.9;1;799.2;0;0.0;0;0.0;0;0.0;0;0.0;3;25.8;0;0.0;104;197.2;0;0.0;445749.23;4209941.03;445251.05;4209941.88;445251.64;4209940.3;445249.77;4209939.47;317.07;317.15;317.08;317.09;0.0;2908.2;286
000539;6;86.5;0;0.0;37;292.1;5;81.6;43;484.5;185;2380.0;0;0.0;0;0.0;2;12.9;1;4.4;0;0.0;0;0.0;6;94.1;4;24.0;4;45.3;0;0.0;0;0.0;0;0.0;0;0.0;1;7.3;0;0.0;0;0.0;0;0.0;1;9.3;0;0.0;0;0.0;2;13.0;430;1400.0;0;0.0;445158.49;4209877.73;445159.76;4209877.46;445158.92;4209871.61;445157.23;4209871.88;315.07;315.08;314.96;314.91;2.0;4935.0;727
000541;18;285.0;1;4.7;64;708.8;12;147.5;57;1061.2;298;5977.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;11;101.6;2;10.6;13;162.9;0;0.0;0;0.0;0;0.0;0;0.0;2;8.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;9.5;734;2802.0;0;0.0;445157.24;4209870.73;445160.32;4209870.11;445159.36;4209865.45;445156.66;4209865.86;314.71;0;0;0;2.0;11279.3;1215
000542;0;0.0;0;0.0;5;24.9;0;0.0;7;105.4;43;458.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.6;4;18.7;3;26.4;0;0.0;0;0.0;0;0.0;0;0.0;1;6.0;1;1.45;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;12;18.9;0;0.0;445250.31;4209941.58;445250.78;4209941.8;445251.39;4299940.56;445250.34;4709939.78;316.99;317.03;317.16;317.02;0.0;663.6500000000001;77
000543;5;44.900000000000006;0;0.0;22;152.0;4;16.799999999999997;45;539.9;173;2566.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;1.8;7;21.0;13;62.900000000000006;9;89.9;0;0.0;0;0.0;0;0.0;0;0.0;1;15.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;66;133.5;0;0.0;445749.23;4209941.03;445251.05;4209941.88;445251.64;4209940.3;445249.77;4209939.47;516.95;317.02;317.03;316.97;1.0;3645.2000000000003;346
000544;15;169.5;0;0.0;2;22.6;4;24.0;34;460.9;270;2945.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;21.8;3;13.1;12;81.9;0;0.0;0;0.0;0;0.0;4;40.3;1;9.6;1;155.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;849;3933.0;0;0.0;445231.37;4209969.59;445234.08;4209970.89;445234.86;4209969.11;445232.16;4209967.77;319.06;319.03;18.96;319;1.0;7877.6;1198
000545;10;106.5;0;0.0;7;24.1;1;7.1;29;129.5;67;508.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;7.9;22;97.8;1;1.5;0;0.0;0;0.0;0;0.0;0;0.0;4;556.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;16;150.6;0;0.0;445749.23;4209941.03;445251.05;4209941.88;445251.64;4209940.3;445249.77;4209939.47;316.75;316.9;516.95;316.85;3.0;1589.3999999999999;159
000546;7;93.4;0;0.0;25;145.9;1;25.7;38;221.3;190;2017.7;1;63.3;0;0.0;0;0.0;0;0.0;0;0.0;1;4.7;9;56.0;0;0.0;3;5.800000000000001;2;4.3;0;0.0;0;0.0;0;0.0;1;5.9;3;220.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;6.4;90;270.9;0;0.0;445166.65;4209868.62;4451667.08;4209868.4;445165.93;4209867.29;445165.51;4209867.86;314.82;314.71;314.65;314.66;2.0;3141.8000000000006;372
000548;15;405.0;0;0.0;47;308.1;0;0.0;55;795.1;513;5263.4;0;0.0;1;35.0;2;5.9;0;0.0;0;0.0;0;0.0;11;68.2;7;28.900000000000002;13;329.0;4;8.0;0;0.0;0;0.0;5;38.0;4;17.0;3;290.9;0;0.0;0;0.0;1;3.8;0;0.0;0;0.0;0;0.0;400;1436.0;0;0.0;445231.37;4209969.59;445234.08;4209970.89;445234.86;4209969.11;445232.16;4209967.77;318.7;318.77;318.75;318.7;2.0;9032.3;1081
000549;10;257.0;0;0.0;35;385.0;1;9.0;74;1310.0;227;3719.0;1;12.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;8;66.0;1;12.0;13;175.0;1;4.0;1;3.0;0;0.0;1;3.0;5;43.0;1;174.0;0;0.0;0;0.0;0;0.0;0;0.0;1;5.0;0;0.0;612;2210.0;0;0.0;445158.49;4209877.73;445159.76;4209877.46;445158.92;4209871.61;445157.23;4209871.88;314.86;314.87;314.76;314.81;3.0;8387.0;992
